Fiscal Year,Fiscal Quarter,Service Line,Service,Sub Service,Train Number,Arrival Station Code,Arrival Station Name,Total Detraining Customers,Late Detraining Customers,Avg Min Late (Lt CS),Avg Min Late (Lt C)
2022,4,State Supported,Keystone,Keystone,605,COT,"Coatesville, Pennsylvania",62,4,23.0,
2022,4,State Supported,Keystone,Keystone,605,DOW,"Downingtown, Pennsylvania",116,6,20.0,
2022,4,State Supported,Keystone,Keystone,605,ELT,"Elizabethtown, Pennsylvania",181,3,24.0,
2022,4,State Supported,Keystone,Keystone,605,EXT,"Exton, Pennsylvania",119,1,25.0,
2022,4,State Supported,Keystone,Keystone,605,HAR,"Harrisburg, Pennsylvania",2768,27,18.0,
2022,4,State Supported,Keystone,Keystone,605,LNC,"Lancaster, Pennsylvania",883,26,22.0,
2022,4,State Supported,Keystone,Keystone,605,MID,"Middletown, Pennsylvania",205,4,24.0,
2022,4,State Supported,Keystone,Keystone,605,MJY,"Mount Joy, Pennsylvania",36,2,25.0,
2022,4,State Supported,Keystone,Keystone,605,PAO,"Paoli, Pennsylvania",434,3,25.0,
2022,4,State Supported,Keystone,Keystone,605,PAR,"Parkesburg, Pennsylvania",36,3,26.0,
2022,4,State Supported,Keystone,Keystone,609,COT,"Coatesville, Pennsylvania",87,8,23.0,
2022,4,State Supported,Keystone,Keystone,609,DOW,"Downingtown, Pennsylvania",198,14,20.0,
2022,4,State Supported,Keystone,Keystone,609,ELT,"Elizabethtown, Pennsylvania",204,28,23.0,
2022,4,State Supported,Keystone,Keystone,609,EXT,"Exton, Pennsylvania",301,8,17.0,
2022,4,State Supported,Keystone,Keystone,609,HAR,"Harrisburg, Pennsylvania",1592,60,32.0,
2022,4,State Supported,Keystone,Keystone,609,LNC,"Lancaster, Pennsylvania",1966,137,23.0,
2022,4,State Supported,Keystone,Keystone,609,MET,"Metropark (Iselin), New Jersey",60,2,27.0,
2022,4,State Supported,Keystone,Keystone,609,MID,"Middletown, Pennsylvania",226,25,20.0,
2022,4,State Supported,Keystone,Keystone,609,MJY,"Mount Joy, Pennsylvania",117,7,21.0,
2022,4,State Supported,Keystone,Keystone,609,NWK,"Newark (Penn Station), New Jersey",58,0,,
2022,4,State Supported,Keystone,Keystone,609,PAO,"Paoli, Pennsylvania",452,22,17.0,
2022,4,State Supported,Keystone,Keystone,609,PAR,"Parkesburg, Pennsylvania",122,13,24.0,
2022,4,State Supported,Keystone,Keystone,609,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",8008,391,28.0,
2022,4,State Supported,Keystone,Keystone,609,TRE,"Trenton, New Jersey",340,10,25.0,
2022,4,State Supported,Keystone,Keystone,610,ARD,"Ardmore, Pennsylvania",21,0,,
2022,4,State Supported,Keystone,Keystone,610,COT,"Coatesville, Pennsylvania",9,1,26.0,
2022,4,State Supported,Keystone,Keystone,610,DOW,"Downingtown, Pennsylvania",11,4,23.0,
2022,4,State Supported,Keystone,Keystone,610,ELT,"Elizabethtown, Pennsylvania",1,1,32.0,
2022,4,State Supported,Keystone,Keystone,610,EXT,"Exton, Pennsylvania",13,1,33.0,
2022,4,State Supported,Keystone,Keystone,610,LNC,"Lancaster, Pennsylvania",54,12,23.0,
2022,4,State Supported,Keystone,Keystone,610,MID,"Middletown, Pennsylvania",17,0,,
2022,4,State Supported,Keystone,Keystone,610,MJY,"Mount Joy, Pennsylvania",4,0,,
2022,4,State Supported,Keystone,Keystone,610,PAO,"Paoli, Pennsylvania",17,2,34.0,
2022,4,State Supported,Keystone,Keystone,610,PAR,"Parkesburg, Pennsylvania",7,0,,
2022,4,State Supported,Keystone,Keystone,610,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",794,107,28.0,
2022,4,State Supported,Keystone,Keystone,611,ARD,"Ardmore, Pennsylvania",2,0,,
2022,4,State Supported,Keystone,Keystone,611,COT,"Coatesville, Pennsylvania",9,2,20.0,
2022,4,State Supported,Keystone,Keystone,611,DOW,"Downingtown, Pennsylvania",13,2,22.0,
2022,4,State Supported,Keystone,Keystone,611,ELT,"Elizabethtown, Pennsylvania",38,4,26.0,
2022,4,State Supported,Keystone,Keystone,611,EXT,"Exton, Pennsylvania",12,1,22.0,
2022,4,State Supported,Keystone,Keystone,611,HAR,"Harrisburg, Pennsylvania",354,20,20.0,
2022,4,State Supported,Keystone,Keystone,611,LNC,"Lancaster, Pennsylvania",298,36,24.0,
2022,4,State Supported,Keystone,Keystone,611,MID,"Middletown, Pennsylvania",37,0,,
2022,4,State Supported,Keystone,Keystone,611,MJY,"Mount Joy, Pennsylvania",10,3,18.0,
2022,4,State Supported,Keystone,Keystone,611,PAO,"Paoli, Pennsylvania",20,0,,
2022,4,State Supported,Keystone,Keystone,611,PAR,"Parkesburg, Pennsylvania",12,0,,
2022,4,State Supported,Keystone,Keystone,612,ARD,"Ardmore, Pennsylvania",17,1,57.0,
2022,4,State Supported,Keystone,Keystone,612,COT,"Coatesville, Pennsylvania",8,0,,
2022,4,State Supported,Keystone,Keystone,612,DOW,"Downingtown, Pennsylvania",3,0,,
2022,4,State Supported,Keystone,Keystone,612,ELT,"Elizabethtown, Pennsylvania",4,0,,
2022,4,State Supported,Keystone,Keystone,612,EXT,"Exton, Pennsylvania",2,0,,
2022,4,State Supported,Keystone,Keystone,612,LNC,"Lancaster, Pennsylvania",30,0,,
2022,4,State Supported,Keystone,Keystone,612,MID,"Middletown, Pennsylvania",3,0,,
2022,4,State Supported,Keystone,Keystone,612,MJY,"Mount Joy, Pennsylvania",4,0,,
2022,4,State Supported,Keystone,Keystone,612,PAO,"Paoli, Pennsylvania",12,3,58.0,
2022,4,State Supported,Keystone,Keystone,612,PAR,"Parkesburg, Pennsylvania",2,0,,
2022,4,State Supported,Keystone,Keystone,612,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",470,42,52.0,
2022,4,State Supported,Keystone,Keystone,615,COT,"Coatesville, Pennsylvania",24,0,,
2022,4,State Supported,Keystone,Keystone,615,DOW,"Downingtown, Pennsylvania",38,0,,
2022,4,State Supported,Keystone,Keystone,615,ELT,"Elizabethtown, Pennsylvania",76,0,,
2022,4,State Supported,Keystone,Keystone,615,EXT,"Exton, Pennsylvania",65,0,,
2022,4,State Supported,Keystone,Keystone,615,HAR,"Harrisburg, Pennsylvania",416,0,,
2022,4,State Supported,Keystone,Keystone,615,LNC,"Lancaster, Pennsylvania",509,0,,
2022,4,State Supported,Keystone,Keystone,615,MID,"Middletown, Pennsylvania",125,0,,
2022,4,State Supported,Keystone,Keystone,615,MJY,"Mount Joy, Pennsylvania",42,0,,
2022,4,State Supported,Keystone,Keystone,615,PAO,"Paoli, Pennsylvania",45,0,,
2022,4,State Supported,Keystone,Keystone,615,PAR,"Parkesburg, Pennsylvania",27,0,,
2022,4,State Supported,Keystone,Keystone,618,ARD,"Ardmore, Pennsylvania",52,0,,
2022,4,State Supported,Keystone,Keystone,618,DOW,"Downingtown, Pennsylvania",16,0,,
2022,4,State Supported,Keystone,Keystone,618,ELT,"Elizabethtown, Pennsylvania",10,0,,
2022,4,State Supported,Keystone,Keystone,618,EXT,"Exton, Pennsylvania",13,0,,
2022,4,State Supported,Keystone,Keystone,618,LNC,"Lancaster, Pennsylvania",83,1,30.0,
2022,4,State Supported,Keystone,Keystone,618,MID,"Middletown, Pennsylvania",39,0,,
2022,4,State Supported,Keystone,Keystone,618,PAO,"Paoli, Pennsylvania",48,0,,
2022,4,State Supported,Keystone,Keystone,618,PAR,"Parkesburg, Pennsylvania",15,0,,
2022,4,State Supported,Keystone,Keystone,618,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",1075,8,62.0,
2022,4,State Supported,Keystone,Keystone,619,ARD,"Ardmore, Pennsylvania",13,0,,
2022,4,State Supported,Keystone,Keystone,619,COT,"Coatesville, Pennsylvania",23,0,,
2022,4,State Supported,Keystone,Keystone,619,DOW,"Downingtown, Pennsylvania",51,3,39.0,
2022,4,State Supported,Keystone,Keystone,619,ELT,"Elizabethtown, Pennsylvania",49,0,,
2022,4,State Supported,Keystone,Keystone,619,EXT,"Exton, Pennsylvania",68,1,39.0,
2022,4,State Supported,Keystone,Keystone,619,HAR,"Harrisburg, Pennsylvania",250,2,33.0,
2022,4,State Supported,Keystone,Keystone,619,LNC,"Lancaster, Pennsylvania",474,16,39.0,
2022,4,State Supported,Keystone,Keystone,619,MID,"Middletown, Pennsylvania",70,7,36.0,
2022,4,State Supported,Keystone,Keystone,619,MJY,"Mount Joy, Pennsylvania",15,0,,
2022,4,State Supported,Keystone,Keystone,619,PAO,"Paoli, Pennsylvania",60,0,,
2022,4,State Supported,Keystone,Keystone,619,PAR,"Parkesburg, Pennsylvania",31,0,,
2022,4,State Supported,Keystone,Keystone,620,DOW,"Downingtown, Pennsylvania",19,0,,
2022,4,State Supported,Keystone,Keystone,620,ELT,"Elizabethtown, Pennsylvania",9,0,,
2022,4,State Supported,Keystone,Keystone,620,EXT,"Exton, Pennsylvania",44,0,,
2022,4,State Supported,Keystone,Keystone,620,LNC,"Lancaster, Pennsylvania",112,0,,
2022,4,State Supported,Keystone,Keystone,620,MID,"Middletown, Pennsylvania",25,0,,
2022,4,State Supported,Keystone,Keystone,620,MJY,"Mount Joy, Pennsylvania",4,0,,
2022,4,State Supported,Keystone,Keystone,620,PAO,"Paoli, Pennsylvania",46,3,18.0,
2022,4,State Supported,Keystone,Keystone,620,PAR,"Parkesburg, Pennsylvania",21,0,,
2022,4,State Supported,Keystone,Keystone,620,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",972,34,27.0,
2022,4,State Supported,Keystone,Keystone,622,DOW,"Downingtown, Pennsylvania",11,0,,
2022,4,State Supported,Keystone,Keystone,622,ELT,"Elizabethtown, Pennsylvania",66,0,,
2022,4,State Supported,Keystone,Keystone,622,EXT,"Exton, Pennsylvania",22,0,,
2022,4,State Supported,Keystone,Keystone,622,LNC,"Lancaster, Pennsylvania",86,0,,
2022,4,State Supported,Keystone,Keystone,622,MID,"Middletown, Pennsylvania",22,0,,
2022,4,State Supported,Keystone,Keystone,622,MJY,"Mount Joy, Pennsylvania",2,0,,
2022,4,State Supported,Keystone,Keystone,622,PAO,"Paoli, Pennsylvania",36,3,20.0,
2022,4,State Supported,Keystone,Keystone,622,PAR,"Parkesburg, Pennsylvania",23,0,,
2022,4,State Supported,Keystone,Keystone,622,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",845,26,27.0,
2022,4,State Supported,Keystone,Keystone,637,MET,"Metropark (Iselin), New Jersey",10,0,,
2022,4,State Supported,Keystone,Keystone,637,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",1147,0,,
2022,4,State Supported,Keystone,Keystone,637,TRE,"Trenton, New Jersey",73,3,16.0,
2022,4,State Supported,Keystone,Keystone,638,NYP,"NY Moynihan Train Hall at Penn Station, New York",9558,587,23.0,
2022,4,State Supported,Keystone,Keystone,638,TRE,"Trenton, New Jersey",67,0,,
2022,4,State Supported,Keystone,Keystone,639,EWR,"Newark Liberty International Airport, New Jersey",55,1,33.0,
2022,4,State Supported,Keystone,Keystone,639,MET,"Metropark (Iselin), New Jersey",104,13,43.0,
2022,4,State Supported,Keystone,Keystone,639,NWK,"Newark (Penn Station), New Jersey",162,4,33.0,
2022,4,State Supported,Keystone,Keystone,639,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",7922,350,36.0,
2022,4,State Supported,Keystone,Keystone,639,TRE,"Trenton, New Jersey",482,14,40.0,
2022,4,State Supported,Keystone,Keystone,640,ARD,"Ardmore, Pennsylvania",65,0,,
2022,4,State Supported,Keystone,Keystone,640,COT,"Coatesville, Pennsylvania",31,0,,
2022,4,State Supported,Keystone,Keystone,640,CWH,"Cornwells Heights, Pennsylvania",10,1,36.0,
2022,4,State Supported,Keystone,Keystone,640,DOW,"Downingtown, Pennsylvania",29,0,,
2022,4,State Supported,Keystone,Keystone,640,ELT,"Elizabethtown, Pennsylvania",12,0,,
2022,4,State Supported,Keystone,Keystone,640,EXT,"Exton, Pennsylvania",109,1,18.0,
2022,4,State Supported,Keystone,Keystone,640,LNC,"Lancaster, Pennsylvania",193,0,,
2022,4,State Supported,Keystone,Keystone,640,MID,"Middletown, Pennsylvania",19,0,,
2022,4,State Supported,Keystone,Keystone,640,MJY,"Mount Joy, Pennsylvania",3,0,,
2022,4,State Supported,Keystone,Keystone,640,NWK,"Newark (Penn Station), New Jersey",1409,51,33.0,
2022,4,State Supported,Keystone,Keystone,640,NYP,"NY Moynihan Train Hall at Penn Station, New York",13844,565,32.0,
2022,4,State Supported,Keystone,Keystone,640,PAO,"Paoli, Pennsylvania",108,1,23.0,
2022,4,State Supported,Keystone,Keystone,640,PAR,"Parkesburg, Pennsylvania",10,0,,
2022,4,State Supported,Keystone,Keystone,640,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",3950,88,28.0,
2022,4,State Supported,Keystone,Keystone,640,PHN,"North Philadelphia, Pennsylvania",8,1,27.0,
2022,4,State Supported,Keystone,Keystone,640,TRE,"Trenton, New Jersey",188,7,36.0,
2022,4,State Supported,Keystone,Keystone,641,COT,"Coatesville, Pennsylvania",93,2,75.0,
2022,4,State Supported,Keystone,Keystone,641,DOW,"Downingtown, Pennsylvania",108,3,16.0,
2022,4,State Supported,Keystone,Keystone,641,ELT,"Elizabethtown, Pennsylvania",151,4,74.0,
2022,4,State Supported,Keystone,Keystone,641,EXT,"Exton, Pennsylvania",283,2,131.0,
2022,4,State Supported,Keystone,Keystone,641,HAR,"Harrisburg, Pennsylvania",2484,25,119.0,
2022,4,State Supported,Keystone,Keystone,641,LNC,"Lancaster, Pennsylvania",1544,60,80.0,
2022,4,State Supported,Keystone,Keystone,641,MID,"Middletown, Pennsylvania",216,6,37.0,
2022,4,State Supported,Keystone,Keystone,641,MJY,"Mount Joy, Pennsylvania",77,2,128.0,
2022,4,State Supported,Keystone,Keystone,641,NWK,"Newark (Penn Station), New Jersey",13,0,,
2022,4,State Supported,Keystone,Keystone,641,PAO,"Paoli, Pennsylvania",956,19,130.0,
2022,4,State Supported,Keystone,Keystone,641,PAR,"Parkesburg, Pennsylvania",61,1,133.0,
2022,4,State Supported,Keystone,Keystone,641,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",7365,125,18.0,
2022,4,State Supported,Keystone,Keystone,641,PJC,"Princeton Junction, New Jersey",935,0,,
2022,4,State Supported,Keystone,Keystone,641,TRE,"Trenton, New Jersey",172,3,16.0,
2022,4,State Supported,Keystone,Keystone,642,COT,"Coatesville, Pennsylvania",32,0,,
2022,4,State Supported,Keystone,Keystone,642,DOW,"Downingtown, Pennsylvania",40,0,,
2022,4,State Supported,Keystone,Keystone,642,ELT,"Elizabethtown, Pennsylvania",7,0,,
2022,4,State Supported,Keystone,Keystone,642,EXT,"Exton, Pennsylvania",119,7,25.0,
2022,4,State Supported,Keystone,Keystone,642,LNC,"Lancaster, Pennsylvania",126,0,,
2022,4,State Supported,Keystone,Keystone,642,MID,"Middletown, Pennsylvania",4,0,,
2022,4,State Supported,Keystone,Keystone,642,MJY,"Mount Joy, Pennsylvania",3,0,,
2022,4,State Supported,Keystone,Keystone,642,NWK,"Newark (Penn Station), New Jersey",956,40,48.0,
2022,4,State Supported,Keystone,Keystone,642,NYP,"NY Moynihan Train Hall at Penn Station, New York",12741,649,41.0,
2022,4,State Supported,Keystone,Keystone,642,PAO,"Paoli, Pennsylvania",184,14,36.0,
2022,4,State Supported,Keystone,Keystone,642,PAR,"Parkesburg, Pennsylvania",23,0,,
2022,4,State Supported,Keystone,Keystone,642,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",4708,348,38.0,
2022,4,State Supported,Keystone,Keystone,642,TRE,"Trenton, New Jersey",224,11,48.0,
2022,4,State Supported,Keystone,Keystone,643,COT,"Coatesville, Pennsylvania",64,6,26.0,
2022,4,State Supported,Keystone,Keystone,643,DOW,"Downingtown, Pennsylvania",148,6,18.0,
2022,4,State Supported,Keystone,Keystone,643,ELT,"Elizabethtown, Pennsylvania",291,9,43.0,
2022,4,State Supported,Keystone,Keystone,643,EXT,"Exton, Pennsylvania",376,12,59.0,
2022,4,State Supported,Keystone,Keystone,643,HAR,"Harrisburg, Pennsylvania",2384,29,71.0,
2022,4,State Supported,Keystone,Keystone,643,LNC,"Lancaster, Pennsylvania",2707,85,50.0,
2022,4,State Supported,Keystone,Keystone,643,MID,"Middletown, Pennsylvania",406,15,57.0,
2022,4,State Supported,Keystone,Keystone,643,MJY,"Mount Joy, Pennsylvania",113,3,18.0,
2022,4,State Supported,Keystone,Keystone,643,NWK,"Newark (Penn Station), New Jersey",25,0,,
2022,4,State Supported,Keystone,Keystone,643,PAO,"Paoli, Pennsylvania",723,17,40.0,
2022,4,State Supported,Keystone,Keystone,643,PAR,"Parkesburg, Pennsylvania",92,9,17.0,
2022,4,State Supported,Keystone,Keystone,643,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",8197,117,65.0,
2022,4,State Supported,Keystone,Keystone,643,TRE,"Trenton, New Jersey",336,0,,
2022,4,State Supported,Keystone,Keystone,644,ELT,"Elizabethtown, Pennsylvania",4,1,19.0,
2022,4,State Supported,Keystone,Keystone,644,LNC,"Lancaster, Pennsylvania",199,5,32.0,
2022,4,State Supported,Keystone,Keystone,644,NWK,"Newark (Penn Station), New Jersey",599,36,23.0,
2022,4,State Supported,Keystone,Keystone,644,NYP,"NY Moynihan Train Hall at Penn Station, New York",13358,1136,40.0,
2022,4,State Supported,Keystone,Keystone,644,PAO,"Paoli, Pennsylvania",106,3,43.0,
2022,4,State Supported,Keystone,Keystone,644,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",4444,150,50.0,
2022,4,State Supported,Keystone,Keystone,644,TRE,"Trenton, New Jersey",136,2,28.0,
2022,4,State Supported,Keystone,Keystone,645,COT,"Coatesville, Pennsylvania",130,2,39.0,
2022,4,State Supported,Keystone,Keystone,645,DOW,"Downingtown, Pennsylvania",196,8,33.0,
2022,4,State Supported,Keystone,Keystone,645,ELT,"Elizabethtown, Pennsylvania",337,10,68.0,
2022,4,State Supported,Keystone,Keystone,645,EXT,"Exton, Pennsylvania",530,19,41.0,
2022,4,State Supported,Keystone,Keystone,645,HAR,"Harrisburg, Pennsylvania",2253,109,70.0,
2022,4,State Supported,Keystone,Keystone,645,LNC,"Lancaster, Pennsylvania",2367,69,46.0,
2022,4,State Supported,Keystone,Keystone,645,MID,"Middletown, Pennsylvania",428,17,68.0,
2022,4,State Supported,Keystone,Keystone,645,MJY,"Mount Joy, Pennsylvania",162,2,37.0,
2022,4,State Supported,Keystone,Keystone,645,NWK,"Newark (Penn Station), New Jersey",24,1,39.0,
2022,4,State Supported,Keystone,Keystone,645,PAO,"Paoli, Pennsylvania",687,27,43.0,
2022,4,State Supported,Keystone,Keystone,645,PAR,"Parkesburg, Pennsylvania",139,2,16.0,
2022,4,State Supported,Keystone,Keystone,645,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",6593,194,50.0,
2022,4,State Supported,Keystone,Keystone,645,TRE,"Trenton, New Jersey",274,14,48.0,
2022,4,State Supported,Keystone,Keystone,647,ELT,"Elizabethtown, Pennsylvania",417,25,22.0,
2022,4,State Supported,Keystone,Keystone,647,EWR,"Newark Liberty International Airport, New Jersey",293,0,,
2022,4,State Supported,Keystone,Keystone,647,EXT,"Exton, Pennsylvania",727,7,28.0,
2022,4,State Supported,Keystone,Keystone,647,HAR,"Harrisburg, Pennsylvania",2504,173,95.0,
2022,4,State Supported,Keystone,Keystone,647,LNC,"Lancaster, Pennsylvania",2894,56,26.0,
2022,4,State Supported,Keystone,Keystone,647,MID,"Middletown, Pennsylvania",370,18,23.0,
2022,4,State Supported,Keystone,Keystone,647,NWK,"Newark (Penn Station), New Jersey",1,0,,
2022,4,State Supported,Keystone,Keystone,647,PAO,"Paoli, Pennsylvania",982,14,29.0,
2022,4,State Supported,Keystone,Keystone,647,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",8386,274,18.0,
2022,4,State Supported,Keystone,Keystone,647,TRE,"Trenton, New Jersey",453,6,18.0,
2022,4,State Supported,Keystone,Keystone,648,ELT,"Elizabethtown, Pennsylvania",14,0,,
2022,4,State Supported,Keystone,Keystone,648,LNC,"Lancaster, Pennsylvania",200,3,29.0,
2022,4,State Supported,Keystone,Keystone,648,NWK,"Newark (Penn Station), New Jersey",675,67,27.0,
2022,4,State Supported,Keystone,Keystone,648,NYP,"NY Moynihan Train Hall at Penn Station, New York",12158,1371,28.0,
2022,4,State Supported,Keystone,Keystone,648,PAO,"Paoli, Pennsylvania",91,1,20.0,
2022,4,State Supported,Keystone,Keystone,648,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",5289,211,29.0,
2022,4,State Supported,Keystone,Keystone,648,TRE,"Trenton, New Jersey",119,10,24.0,
2022,4,State Supported,Keystone,Keystone,649,ARD,"Ardmore, Pennsylvania",553,7,21.0,
2022,4,State Supported,Keystone,Keystone,649,COT,"Coatesville, Pennsylvania",100,9,37.0,
2022,4,State Supported,Keystone,Keystone,649,CWH,"Cornwells Heights, Pennsylvania",123,0,,
2022,4,State Supported,Keystone,Keystone,649,DOW,"Downingtown, Pennsylvania",329,19,19.0,
2022,4,State Supported,Keystone,Keystone,649,ELT,"Elizabethtown, Pennsylvania",270,12,62.0,
2022,4,State Supported,Keystone,Keystone,649,EWR,"Newark Liberty International Airport, New Jersey",248,0,,
2022,4,State Supported,Keystone,Keystone,649,EXT,"Exton, Pennsylvania",540,17,17.0,
2022,4,State Supported,Keystone,Keystone,649,HAR,"Harrisburg, Pennsylvania",1433,38,100.0,
2022,4,State Supported,Keystone,Keystone,649,LNC,"Lancaster, Pennsylvania",2095,87,75.0,
2022,4,State Supported,Keystone,Keystone,649,MID,"Middletown, Pennsylvania",221,8,63.0,
2022,4,State Supported,Keystone,Keystone,649,MJY,"Mount Joy, Pennsylvania",179,8,62.0,
2022,4,State Supported,Keystone,Keystone,649,NWK,"Newark (Penn Station), New Jersey",5,0,,
2022,4,State Supported,Keystone,Keystone,649,PAO,"Paoli, Pennsylvania",671,25,18.0,
2022,4,State Supported,Keystone,Keystone,649,PAR,"Parkesburg, Pennsylvania",170,8,51.0,
2022,4,State Supported,Keystone,Keystone,649,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",9907,230,31.0,
2022,4,State Supported,Keystone,Keystone,649,PHN,"North Philadelphia, Pennsylvania",105,0,,
2022,4,State Supported,Keystone,Keystone,649,TRE,"Trenton, New Jersey",543,11,41.0,
2022,4,State Supported,Keystone,Keystone,650,ARD,"Ardmore, Pennsylvania",135,7,44.0,
2022,4,State Supported,Keystone,Keystone,650,DOW,"Downingtown, Pennsylvania",65,2,59.0,
2022,4,State Supported,Keystone,Keystone,650,ELT,"Elizabethtown, Pennsylvania",13,0,,
